Year,EmployerName,Position,RegularPay,TotalWages
2024,"University of California, San Francisco",Prof-Hcomp,185391,381119
2024,"University of California, San Francisco",Prof-Hcomp,223862,335417
2024,"University of California, San Francisco",Prof-Hcomp,203522,288041
2024,"University of California, San Francisco",Prof-Hcomp,322908,324888
2024,"University of California, San Francisco",Prof-Hcomp,387917,387917
2024,"University of California, San Francisco",Prof-Hcomp,194966,199434
2024,"University of California, San Francisco",Prof-Hcomp,311018,888759
2024,"University of California, San Francisco",Prof-Hcomp,301183,2009134
2024,"University of California, San Francisco",Prof-Hcomp,344934,385188
2024,"University of California, San Francisco",Prof-Hcomp,338583,344213
2024,"University of California, San Francisco",Prof-Hcomp,197851,222761
2024,"University of California, San Francisco",Prof-Hcomp,251931,330840
2024,"University of California, San Francisco",Prof-Hcomp,338583,338583
2024,"University of California, San Francisco",Prof-Hcomp,308954,547624
2024,"University of California, San Francisco",Prof-Hcomp,164633,164633
2024,"University of California, San Francisco",Prof-Hcomp,165571,202592
2024,"University of California, San Francisco",Prof-Hcomp,337108,495073
2024,"University of California, San Francisco",Prof-Hcomp,61313,80215
2024,"University of California, San Francisco",Prof-Hcomp,171599,251933
2024,"University of California, San Francisco",Prof-Hcomp,382412,390945
2024,"University of California, San Francisco",Prof-Hcomp,246680,327219
2024,"University of California, San Francisco",Prof-Hcomp,265794,344683
2024,"University of California, San Francisco",Prof-Hcomp,417617,399000
2024,"University of California, San Francisco",Prof-Hcomp,179191,196833
2024,"University of California, San Francisco",Prof-Hcomp,356235,629166
2024,"University of California, San Francisco",Prof-Hcomp,183611,277244
2024,"University of California, San Francisco",Prof-Hcomp,256391,491694
2024,"University of California, San Francisco",Prof-Hcomp,420050,422982
2024,"University of California, San Francisco",Prof-Hcomp,5417,5417
2024,"University of California, San Francisco",Prof-Hcomp,355856,360381
2024,"University of California, San Francisco",Prof-Hcomp,249466,293250
2024,"University of California, San Francisco",Prof-Hcomp,211967,211967
2024,"University of California, San Francisco",Prof-Hcomp,162269,239487
2024,"University of California, San Francisco",Prof-Hcomp,300941,314000
2024,"University of California, San Francisco",Prof-Hcomp,192123,214217
2024,"University of California, San Francisco",Prof-Hcomp,208330,255450
2024,"University of California, San Francisco",Prof-Hcomp,169376,227109
2024,"University of California, San Francisco",Prof-Hcomp,183117,396010
2024,"University of California, San Francisco",Prof-Hcomp,341298,954884
2024,"University of California, San Francisco",Prof-Hcomp,330217,330217
2024,"University of California, San Francisco",Vis Assistant Prof-Hcomp,90825,278755
2024,"University of California, San Francisco",Vis Assistant Prof-Hcomp,155700,563636
2024,"University of California, San Francisco",Vis Assistant Prof-Hcomp,155082,394606
2024,"University of California, San Francisco",Vis Assistant Prof-Hcomp,152032,363202
2024,"University of California, San Francisco",Vis Assistant Prof-Hcomp,113068,272779
2024,"University of California, San Francisco",Vis Assistant Prof-Hcomp,113068,276340
2024,"University of California, San Francisco",Vis Assistant Prof-Hcomp,97902,238546
2024,"University of California, San Francisco",Vis Assistant Prof-Hcomp,0,5792
2024,"University of California, San Francisco",Vis Assistant Prof-Hcomp,155700,425442
2024,"University of California, San Francisco",Vis Assistant Prof-Hcomp,12975,76469
2024,"University of California, San Francisco",Vis Assistant Prof-Hcomp,113543,425765
2024,"University of California, San Francisco",Vis Prof-Hcomp,0,4353
2024,"University of California, San Francisco",Vis Prof-Hcomp,206622,394754
2024,"University of California, Santa Barbara",Act Assistant Professor-Ay,44517,59517
2024,"University of California, Santa Barbara",Adj Professor-Ay,47738,57989
2024,"University of California, Santa Barbara",Assistant Adj Professor-Ay,43808,43808
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay,139337,255114
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay,48750,74306
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay,44483,44483
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay,90467,98966
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay,123767,123767
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay,107200,132125
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay,110300,137363
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay,99933,109933
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay,119133,144356
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay,121367,135172
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay,53833,53833
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay,109467,140769
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay,145767,186130
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay,110633,112716
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay,100033,100033
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay,108450,114283
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay,55903,56966
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay,121950,121950
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay-B/E/E,152117,211102
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay-B/E/E,140217,156228
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay-B/E/E,59383,59383
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay-B/E/E,164150,193700
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay-B/E/E,131383,145245
2024,"University of California, Santa Barbara",Assistant Prof Of Teach-Ay-B/E/E,135942,135942
2024,"University of California, Santa Barbara",Assistant Professor-Ay,122150,162583
2024,"University of California, Santa Barbara",Assistant Professor-Ay,137017,184450
2024,"University of California, Santa Barbara",Assistant Professor-Ay,133333,158333
2024,"University of California, Santa Barbara",Assistant Professor-Ay,138767,170195
2024,"University of California, Santa Barbara",Assistant Professor-Ay,123667,176760
2024,"University of California, Santa Barbara",Assistant Professor-Ay,133667,179767
2024,"University of California, Santa Barbara",Assistant Professor-Ay,136250,151194
2024,"University of California, Santa Barbara",Assistant Professor-Ay,137800,158232
2024,"University of California, Santa Barbara",Assistant Professor-Ay,117306,134806
2024,"University of California, Santa Barbara",Assistant Professor-Ay,100633,184433
2024,"University of California, Santa Barbara",Assistant Professor-Ay,110800,123567
2024,"University of California, Santa Barbara",Assistant Professor-Ay,108117,116116
2024,"University of California, Santa Barbara",Assistant Professor-Ay,136150,166194
2024,"University of California, Santa Barbara",Assistant Professor-Ay,120267,160698
2024,"University of California, Santa Barbara",Assistant Professor-Ay,52967,80014
2024,"University of California, Santa Barbara",Assistant Professor-Ay,110400,119716
2024,"University of California, Santa Barbara",Assistant Professor-Ay,8075,8075
2024,"University of California, Santa Barbara",Assistant Professor-Ay,115700,148673
2024,"University of California, Santa Barbara",Assistant Professor-Ay,120667,239500
2024,"University of California, Santa Barbara",Assistant Professor-Ay,117550,128050
2024,"University of California, Santa Barbara",Assistant Professor-Ay,48750,48750
2024,"University of California, Santa Barbara",Assistant Professor-Ay,44167,44167
2024,"University of California, Santa Barbara",Assistant Professor-Ay,58097,74073
2024,"University of California, Santa Barbara",Assistant Professor-Ay,114633,137349
2024,"University of California, Santa Barbara",Assistant Professor-Ay,46392,56392
2024,"University of California, Santa Barbara",Assistant Professor-Ay,103050,113699
2024,"University of California, Santa Barbara",Assistant Professor-Ay,127950,242367
2024,"University of California, Santa Barbara",Assistant Professor-Ay,108033,120922
2024,"University of California, Santa Barbara",Assistant Professor-Ay,126783,154761
2024,"University of California, Santa Barbara",Assistant Professor-Ay,127267,172367
2024,"University of California, Santa Barbara",Assistant Professor-Ay,43375,53374
2024,"University of California, Santa Barbara",Assistant Professor-Ay,132933,176934
2024,"University of California, Santa Barbara",Assistant Professor-Ay,114700,134700
2024,"University of California, Santa Barbara",Assistant Professor-Ay,115867,156066
2024,"University of California, Santa Barbara",Assistant Professor-Ay,138567,184434
2024,"University of California, Santa Barbara",Assistant Professor-Ay,131017,145473
2024,"University of California, Santa Barbara",Assistant Professor-Ay,126900,146899
2024,"University of California, Santa Barbara",Assistant Professor-Ay,135167,162507
2024,"University of California, Santa Barbara",Assistant Professor-Ay,116517,143600
2024,"University of California, Santa Barbara",Assistant Professor-Ay,148050,276267
2024,"University of California, Santa Barbara",Assistant Professor-Ay,135350,143057
2024,"University of California, Santa Barbara",Assistant Professor-Ay,38975,49289
2024,"University of California, Santa Barbara",Assistant Professor-Ay,88642,117519
2024,"University of California, Santa Barbara",Assistant Professor-Ay,82925,110157
2024,"University of California, Santa Barbara",Assistant Professor-Ay,46425,58593
2024,"University of California, Santa Barbara",Assistant Professor-Ay,38975,47974
2024,"University of California, Santa Barbara",Assistant Professor-Ay,48750,73751
2024,"University of California, Santa Barbara",Assistant Professor-Ay,127217,127217
2024,"University of California, Santa Barbara",Assistant Professor-Ay,93375,93375
2024,"University of California, Santa Barbara",Assistant Professor-Ay,12958,12958
2024,"University of California, Santa Barbara",Assistant Professor-Ay,129600,156088
2024,"University of California, Santa Barbara",Assistant Professor-Ay,120067,140282
2024,"University of California, Santa Barbara",Assistant Professor-Ay,122542,130567
2024,"University of California, Santa Barbara",Assistant Professor-Ay,116483,221234
2024,"University of California, Santa Barbara",Assistant Professor-Ay,128550,172683
2024,"University of California, Santa Barbara",Assistant Professor-Ay,104417,139943
2024,"University of California, Santa Barbara",Assistant Professor-Ay,108150,129780
2024,"University of California, Santa Barbara",Assistant Professor-Ay,120542,120542
2024,"University of California, Santa Barbara",Assistant Professor-Ay,141333,148833
2024,"University of California, Santa Barbara",Assistant Professor-Ay,109867,130896
2024,"University of California, Santa Barbara",Assistant Professor-Ay,122950,150083
2024,"University of California, Santa Barbara",Assistant Professor-Ay,150600,202267
2024,"University of California, Santa Barbara",Assistant Professor-Ay,102067,110067
2024,"University of California, Santa Barbara",Assistant Professor-Ay,119467,152386
2024,"University of California, Santa Barbara",Assistant Professor-Ay,115283,115283
2024,"University of California, Santa Barbara",Assistant Professor-Ay,99933,116948
2024,"University of California, Santa Barbara",Assistant Professor-Ay,136250,136250
2024,"University of California, Santa Barbara",Assistant Professor-Ay,143417,143417
2024,"University of California, Santa Barbara",Assistant Professor-Ay,105033,105033
2024,"University of California, Santa Barbara",Assistant Professor-Ay,120433,121433
2024,"University of California, Santa Barbara",Assistant Professor-Ay,8392,8392
2024,"University of California, Santa Barbara",Assistant Professor-Ay,109400,109400
2024,"University of California, Santa Barbara",Assistant Professor-Ay,132117,132117
